ID	Longitud	Latitud	Region_Homogenea	Departamento	Municipio	2025-2	2025-3	2025-4	2025-5	2025-6	2025-7
1	-81.375	13.375	San Andrés y Providencia	ARCHIPIÉLAGO DE SAN ANDRÉS, PROVIDENCIA Y SANTA CATALINA	PROVIDENCIA	44.8	49.6	78.3	18.1	26.4	24
2	-81.375	13.325	San Andrés y Providencia	ARCHIPIÉLAGO DE SAN ANDRÉS, PROVIDENCIA Y SANTA CATALINA	PROVIDENCIA	48	49.9	76.7	20	27.1	23
3	-81.725	12.575	San Andrés y Providencia	ARCHIPIÉLAGO DE SAN ANDRÉS, PROVIDENCIA Y SANTA CATALINA	SAN ANDRÉS	35.8	57.9	75.4	27.2	37.4	36.2
4	-81.675	12.575	San Andrés y Providencia	ARCHIPIÉLAGO DE SAN ANDRÉS, PROVIDENCIA Y SANTA CATALINA	SAN ANDRÉS	37.7	50.3	71.2	27.4	35.4	30.5
5	-81.725	12.525	San Andrés y Providencia	ARCHIPIÉLAGO DE SAN ANDRÉS, PROVIDENCIA Y SANTA CATALINA	SAN ANDRÉS	35.1	59.7	72.9	30.4	37.9	34.5
6	-81.725	12.475	San Andrés y Providencia	ARCHIPIÉLAGO DE SAN ANDRÉS, PROVIDENCIA Y SANTA CATALINA	SAN ANDRÉS	36.7	55.8	70.5	31.1	36.8	30.5
7	-71.675	12.475	Caribe - Cesar	LA GUAJIRA	URIBIA	57.7	48.8	25	23.1	57.4	49.3
8	-71.725	12.425	Caribe - Cesar	LA GUAJIRA	URIBIA	60.1	49.6	26.7	27.8	58.4	45.2
9	-71.675	12.425	Caribe - Cesar	LA GUAJIRA	URIBIA	61	41	29.3	23.7	56.5	51
10	-71.625	12.425	Caribe - Cesar	LA GUAJIRA	URIBIA	61	44.1	33.4	20.4	61.2	60.5
11	-71.575	12.425	Caribe - Cesar	LA GUAJIRA	URIBIA	57.3	56.7	-999	-999	-999	61.9
12	-71.525	12.425	Caribe - Cesar	LA GUAJIRA	URIBIA	64.3	35.3	-999	-999	-999	61.1
13	-71.475	12.425	Caribe - Cesar	LA GUAJIRA	URIBIA	56.6	34.7	-999	-999	-999	58.9
14	-71.875	12.375	Caribe - Cesar	LA GUAJIRA	URIBIA	63.3	48.2	23.9	63.1	55.9	55.9
15	-71.825	12.375	Caribe - Cesar	LA GUAJIRA	URIBIA	63	51.5	34.9	56.8	52.2	62.7
16	-71.775	12.375	Caribe - Cesar	LA GUAJIRA	URIBIA	62.4	44.4	29.4	28.6	49.6	56.3
17	-71.725	12.375	Caribe - Cesar	LA GUAJIRA	URIBIA	62	39.9	33.7	29.4	51.8	52.2
18	-71.675	12.375	Caribe - Cesar	LA GUAJIRA	URIBIA	62.1	34.6	59.3	47.8	56.9	63
19	-71.625	12.375	Caribe - Cesar	LA GUAJIRA	URIBIA	62.8	27.5	-999	-999	-999	60.6
20	-71.575	12.375	Caribe - Cesar	LA GUAJIRA	URIBIA	63.7	50.2	-999	58.1	59.6	64.2
21	-71.525	12.375	Caribe - Cesar	LA GUAJIRA	URIBIA	63.5	31.8	-999	46.4	64.3	60.8
22	-71.475	12.375	Caribe - Cesar	LA GUAJIRA	URIBIA	59.3	44.7	-999	45.1	68.3	61.6
23	-71.425	12.375	Caribe - Cesar	LA GUAJIRA	URIBIA	62.9	36	-999	44.9	69.9	65.5
24	-71.375	12.375	Caribe - Cesar	LA GUAJIRA	URIBIA	59.1	52	-999	57.8	67.7	61.9
25	-71.325	12.375	Caribe - Cesar	LA GUAJIRA	URIBIA	58.2	45	-999	45.8	66.3	62.3
26	-71.925	12.325	Caribe - Cesar	LA GUAJIRA	URIBIA	64.2	47.9	29	35.9	53.5	48.2
27	-71.875	12.325	Caribe - Cesar	LA GUAJIRA	URIBIA	62.1	43.1	16.1	33.7	50.4	56.9
28	-71.825	12.325	Caribe - Cesar	LA GUAJIRA	URIBIA	62.3	35.6	-999	54.1	51.8	63.2
29	-71.775	12.325	Caribe - Cesar	LA GUAJIRA	URIBIA	62.2	36.9	-999	64.1	49.4	61.5
30	-71.725	12.325	Caribe - Cesar	LA GUAJIRA	URIBIA	63.2	36.4	-999	-999	-999	61.5
31	-71.675	12.325	Caribe - Cesar	LA GUAJIRA	URIBIA	61.5	34.6	-999	46.7	57.1	60.6
32	-71.625	12.325	Caribe - Cesar	LA GUAJIRA	URIBIA	60.4	27	-999	45.9	56.2	54
33	-71.575	12.325	Caribe - Cesar	LA GUAJIRA	URIBIA	61.4	45.1	17.8	20.3	58.7	55.7
34	-71.525	12.325	Caribe - Cesar	LA GUAJIRA	URIBIA	59.5	39	26.2	22.6	63	50.3
35	-71.475	12.325	Caribe - Cesar	LA GUAJIRA	URIBIA	60.4	40.7	35.6	24.3	64.8	55.2
36	-71.425	12.325	Caribe - Cesar	LA GUAJIRA	URIBIA	60.4	56.5	31.3	33	65.8	58.6
37	-71.375	12.325	Caribe - Cesar	LA GUAJIRA	URIBIA	60.8	53.9	46.1	26.9	65.8	46.5
38	-71.325	12.325	Caribe - Cesar	LA GUAJIRA	URIBIA	61.1	61.5	53.2	50.3	64.3	54.6
39	-71.275	12.325	Caribe - Cesar	LA GUAJIRA	URIBIA	59.9	68.4	32	47.3	65.1	59
40	-71.225	12.325	Caribe - Cesar	LA GUAJIRA	URIBIA	56.6	54.4	47.3	59.2	63.1	57.8
41	-71.975	12.275	Caribe - Cesar	LA GUAJIRA	URIBIA	61.5	28.2	32	31.6	40.4	55.2
42	-71.925	12.275	Caribe - Cesar	LA GUAJIRA	URIBIA	63	29.4	29.7	33.2	47.5	62.8
43	-71.875	12.275	Caribe - Cesar	LA GUAJIRA	URIBIA	60.9	32.7	33.2	31.9	49.6	41.3
44	-71.825	12.275	Caribe - Cesar	LA GUAJIRA	URIBIA	61.2	30	31.1	30.2	51.4	48.7
45	-71.775	12.275	Caribe - Cesar	LA GUAJIRA	URIBIA	58.3	31.5	-999	-999	-999	66.2
46	-71.725	12.275	Caribe - Cesar	LA GUAJIRA	URIBIA	-999	-999	-999	-999	-999	62.2
47	-71.675	12.275	Caribe - Cesar	LA GUAJIRA	URIBIA	46.5	36.4	13.4	26.8	56.7	57.6
48	-71.625	12.275	Caribe - Cesar	LA GUAJIRA	URIBIA	56.9	54.4	30.1	23.2	53.6	54.9
49	-71.575	12.275	Caribe - Cesar	LA GUAJIRA	URIBIA	62.9	43.9	36.2	22.6	56.5	51.9
50	-71.525	12.275	Caribe - Cesar	LA GUAJIRA	URIBIA	59.3	42.3	33.7	24.7	60.3	42.7
51	-71.475	12.275	Caribe - Cesar	LA GUAJIRA	URIBIA	60.4	52.3	36	24.5	62.2	33.2
52	-71.425	12.275	Caribe - Cesar	LA GUAJIRA	URIBIA	60.5	58.6	39.3	27.7	63	30.9
53	-71.375	12.275	Caribe - Cesar	LA GUAJIRA	URIBIA	62.9	54.7	37.5	26.8	61.2	39.5
54	-71.325	12.275	Caribe - Cesar	LA GUAJIRA	URIBIA	60.8	62.8	49.4	25.1	64.5	44.8
55	-71.275	12.275	Caribe - Cesar	LA GUAJIRA	URIBIA	58.2	70.1	44.2	28.2	63.1	46.1
56	-71.225	12.275	Caribe - Cesar	LA GUAJIRA	URIBIA	56	62.1	48.4	48.7	62	43.5
57	-72.175	12.225	Caribe - Cesar	LA GUAJIRA	URIBIA	54.7	77.4	44.4	37	41.8	54.9
58	-72.125	12.225	Caribe - Cesar	LA GUAJIRA	URIBIA	58.1	58	43.9	36.6	56.3	55.6
59	-72.075	12.225	Caribe - Cesar	LA GUAJIRA	URIBIA	57.4	46.8	51.3	31.8	50.5	50.5
60	-72.025	12.225	Caribe - Cesar	LA GUAJIRA	URIBIA	-999	-999	-999	-999	-999	52.7
61	-71.975	12.225	Caribe - Cesar	LA GUAJIRA	URIBIA	61.3	-999	36.2	31.3	45.5	61.3
62	-71.875	12.225	Caribe - Cesar	LA GUAJIRA	URIBIA	60.7	37.1	35.4	31.3	42.1	38.6
63	-71.825	12.225	Caribe - Cesar	LA GUAJIRA	URIBIA	62.5	36.2	29.1	30	51.9	68.3
64	-71.775	12.225	Caribe - Cesar	LA GUAJIRA	URIBIA	56.7	42.1	25	25.4	53.9	64.1
65	-71.725	12.225	Caribe - Cesar	LA GUAJIRA	URIBIA	-999	-999	-999	-999	-999	62.3
66	-71.675	12.225	Caribe - Cesar	LA GUAJIRA	URIBIA	-999	51	20.5	24.9	54	63.8
67	-71.625	12.225	Caribe - Cesar	LA GUAJIRA	URIBIA	-999	69.8	36.8	23.2	55.8	28.2
68	-71.575	12.225	Caribe - Cesar	LA GUAJIRA	URIBIA	44.4	56.4	37.8	23.7	55.8	34.2
69	-71.525	12.225	Caribe - Cesar	LA GUAJIRA	URIBIA	58.1	55.4	42.8	26.9	57.2	42.7
70	-71.475	12.225	Caribe - Cesar	LA GUAJIRA	URIBIA	61	63.8	39.1	28.1	61.6	50.3
71	-71.425	12.225	Caribe - Cesar	LA GUAJIRA	URIBIA	57.5	53.3	43.6	31.7	60.2	49.2
72	-71.375	12.225	Caribe - Cesar	LA GUAJIRA	URIBIA	56.2	66.5	48.3	31.2	61.8	46.8
73	-71.325	12.225	Caribe - Cesar	LA GUAJIRA	URIBIA	52.9	71	43.2	28.9	63.6	43
74	-71.275	12.225	Caribe - Cesar	LA GUAJIRA	URIBIA	53.7	67.3	43.7	28.1	63	50.5
75	-71.225	12.225	Caribe - Cesar	LA GUAJIRA	URIBIA	53.9	63.7	42.7	30.7	60.4	53.1
76	-71.175	12.225	Caribe - Cesar	LA GUAJIRA	URIBIA	55.7	66	44.7	50.2	57.8	56.4
77	-72.175	12.175	Caribe - Cesar	LA GUAJIRA	URIBIA	50.1	76.2	43.7	35.8	46	52.2
78	-72.125	12.175	Caribe - Cesar	LA GUAJIRA	URIBIA	59.8	60.1	50.4	35.9	54.8	42.4
79	-72.075	12.175	Caribe - Cesar	LA GUAJIRA	URIBIA	61	48.2	40.2	29.3	49.9	50.7
80	-72.025	12.175	Caribe - Cesar	LA GUAJIRA	URIBIA	61.3	-999	-999	46.8	51.6	48.8
81	-71.975	12.175	Caribe - Cesar	LA GUAJIRA	URIBIA	50.8	-999	28.6	30.9	48.1	53.2
82	-71.925	12.175	Caribe - Cesar	LA GUAJIRA	URIBIA	49.2	-999	29.3	30.7	52.5	53.3
83	-71.875	12.175	Caribe - Cesar	LA GUAJIRA	URIBIA	67	15.4	27.7	30.8	52.9	56.7
84	-71.825	12.175	Caribe - Cesar	LA GUAJIRA	URIBIA	67.9	37.1	-999	14.2	-999	49.9
85	-71.775	12.175	Caribe - Cesar	LA GUAJIRA	URIBIA	66.7	34.9	-999	-999	-999	58.9
86	-71.725	12.175	Caribe - Cesar	LA GUAJIRA	URIBIA	63.6	23.1	23.8	24.8	43.3	61
87	-71.675	12.175	Caribe - Cesar	LA GUAJIRA	URIBIA	-999	-999	25.9	25.1	49.9	61.8
88	-71.625	12.175	Caribe - Cesar	LA GUAJIRA	URIBIA	-999	56.3	22.3	24.9	48.2	53.5
89	-71.575	12.175	Caribe - Cesar	LA GUAJIRA	URIBIA	-999	72.2	33.5	25.5	50	42.1
90	-71.525	12.175	Caribe - Cesar	LA GUAJIRA	URIBIA	-999	56.1	34.2	28.1	57.6	42.4
91	-71.475	12.175	Caribe - Cesar	LA GUAJIRA	URIBIA	59.1	59.9	42.6	29.9	60.8	34.8
92	-71.425	12.175	Caribe - Cesar	LA GUAJIRA	URIBIA	57	61	43.1	32.6	58	35.6
93	-71.375	12.175	Caribe - Cesar	LA GUAJIRA	URIBIA	55.7	62.2	37.7	35.3	57.7	42.9
94	-71.325	12.175	Caribe - Cesar	LA GUAJIRA	URIBIA	54	65.1	39.6	35.2	56.6	46.8
95	-71.275	12.175	Caribe - Cesar	LA GUAJIRA	URIBIA	53.3	71.5	41.2	34.3	61.7	51.9
96	-71.225	12.175	Caribe - Cesar	LA GUAJIRA	URIBIA	52.7	60	38.9	34.7	59.8	49.7
97	-71.175	12.175	Caribe - Cesar	LA GUAJIRA	URIBIA	56.5	57.6	50.7	35.3	59.7	55.7
98	-72.125	12.125	Caribe - Cesar	LA GUAJIRA	URIBIA	55.5	43.2	28.5	31.2	55.3	51
99	-72.075	12.125	Caribe - Cesar	LA GUAJIRA	URIBIA	60.8	40.7	37.6	31.3	50.7	34.3
100	-72.025	12.125	Caribe - Cesar	LA GUAJIRA	URIBIA	59.1	-999	39.1	25.7	45	48.1
101	-71.975	12.125	Caribe - Cesar	LA GUAJIRA	URIBIA	63.8	-999	23.8	29.2	43.4	47.3
102	-71.925	12.125	Caribe - Cesar	LA GUAJIRA	URIBIA	45.7	-999	22.5	29.3	53.9	50.9
103	-71.875	12.125	Caribe - Cesar	LA GUAJIRA	URIBIA	63.1	-999	24.2	32.1	56.6	46.3
104	-71.825	12.125	Caribe - Cesar	LA GUAJIRA	URIBIA	-999	-999	20.6	30.9	52.6	55.9
105	-71.775	12.125	Caribe - Cesar	LA GUAJIRA	URIBIA	61.3	-999	-999	-999	-999	52.2
106	-71.725	12.125	Caribe - Cesar	LA GUAJIRA	URIBIA	61.1	52	-999	-999	-999	65.9
107	-71.675	12.125	Caribe - Cesar	LA GUAJIRA	URIBIA	65.3	52.4	19.3	26.7	50.6	62.3
108	-71.625	12.125	Caribe - Cesar	LA GUAJIRA	URIBIA	-999	-999	-999	39.2	-999	66.4
109	-71.575	12.125	Caribe - Cesar	LA GUAJIRA	URIBIA	-999	-999	21.6	27.2	47.6	62.2
110	-71.525	12.125	Caribe - Cesar	LA GUAJIRA	URIBIA	-999	72.9	43.1	29.3	49.2	42.9
111	-71.475	12.125	Caribe - Cesar	LA GUAJIRA	URIBIA	50.9	58.9	44.4	29.3	53.5	53.9
112	-71.425	12.125	Caribe - Cesar	LA GUAJIRA	URIBIA	54.4	39.1	36.6	34.5	55.6	48.8
113	-71.375	12.125	Caribe - Cesar	LA GUAJIRA	URIBIA	54.3	63.8	38.4	36.8	54.8	52.8
114	-71.325	12.125	Caribe - Cesar	LA GUAJIRA	URIBIA	51.9	56.5	40.3	54.9	51.2	58.7
115	-71.275	12.125	Caribe - Cesar	LA GUAJIRA	URIBIA	58.7	76.5	45.3	57.7	50.1	60
116	-71.225	12.125	Caribe - Cesar	LA GUAJIRA	URIBIA	53.6	59.5	45.5	38	48.7	55.3
117	-71.175	12.125	Caribe - Cesar	LA GUAJIRA	URIBIA	54.1	63.3	55.7	36.9	55.1	55.2
118	-71.125	12.125	Caribe - Cesar	LA GUAJIRA	URIBIA	55	71.2	60.7	51.7	53.3	54.5
119	-72.175	12.075	Caribe - Cesar	LA GUAJIRA	URIBIA	48.2	62.5	49.2	30.6	45.5	53
120	-72.125	12.075	Caribe - Cesar	LA GUAJIRA	URIBIA	60.2	32.9	34	30.8	56.7	50.7
121	-72.075	12.075	Caribe - Cesar	LA GUAJIRA	URIBIA	63	-999	39.3	31.7	52.8	33.1
122	-72.025	12.075	Caribe - Cesar	LA GUAJIRA	URIBIA	62.6	-999	39.7	25.7	51.9	46.2
123	-71.975	12.075	Caribe - Cesar	LA GUAJIRA	URIBIA	61.6	-999	27.3	29.3	48.4	38.8
124	-71.925	12.075	Caribe - Cesar	LA GUAJIRA	URIBIA	67.2	-999	25.4	29.6	42	47.5
125	-71.875	12.075	Caribe - Cesar	LA GUAJIRA	URIBIA	-999	-999	20.6	32.9	51.4	50.4
126	-71.825	12.075	Caribe - Cesar	LA GUAJIRA	URIBIA	-999	-999	16.6	31.5	48	49.6
127	-71.775	12.075	Caribe - Cesar	LA GUAJIRA	URIBIA	-999	-999	-999	-999	-999	54.2
128	-71.725	12.075	Caribe - Cesar	LA GUAJIRA	URIBIA	55.8	-999	-999	-999	-999	63
129	-71.675	12.075	Caribe - Cesar	LA GUAJIRA	URIBIA	65.1	41	22.4	24.7	43.5	62.7
130	-71.625	12.075	Caribe - Cesar	LA GUAJIRA	URIBIA	-999	-999	-999	-999	-999	61.7
131	-71.575	12.075	Caribe - Cesar	LA GUAJIRA	URIBIA	-999	-999	-999	-999	-999	61.9
132	-71.525	12.075	Caribe - Cesar	LA GUAJIRA	URIBIA	-999	-999	-999	55.2	48.6	62.8
133	-71.475	12.075	Caribe - Cesar	LA GUAJIRA	URIBIA	51.2	41	-999	57.7	49.2	60.4
134	-71.425	12.075	Caribe - Cesar	LA GUAJIRA	URIBIA	48.1	41	-999	60	48.1	61.1
135	-71.375	12.075	Caribe - Cesar	LA GUAJIRA	URIBIA	52.9	61.1	-999	55	46.3	61.2
136	-71.325	12.075	Caribe - Cesar	LA GUAJIRA	URIBIA	50.1	64	-999	-999	-999	60.7
137	-71.275	12.075	Caribe - Cesar	LA GUAJIRA	URIBIA	58	41	-999	-999	-999	61.7
138	-71.225	12.075	Caribe - Cesar	LA GUAJIRA	URIBIA	53.3	34.6	-999	-999	-999	57.3
139	-71.175	12.075	Caribe - Cesar	LA GUAJIRA	URIBIA	52.2	62.9	-999	-999	-999	52.6
140	-71.125	12.075	Caribe - Cesar	LA GUAJIRA	URIBIA	54.4	42.8	-999	-999	-999	57.6
141	-72.175	12.025	Caribe - Cesar	LA GUAJIRA	URIBIA	61.2	52.6	29.3	29.8	56.6	41.9
142	-72.125	12.025	Caribe - Cesar	LA GUAJIRA	URIBIA	61.3	42.3	24.6	29.2	54.7	36.2
143	-72.075	12.025	Caribe - Cesar	LA GUAJIRA	URIBIA	38.6	-999	18.1	25.7	47	38.2
144	-72.025	12.025	Caribe - Cesar	LA GUAJIRA	URIBIA	62.3	-999	35.9	26.4	43.1	29.3
145	-71.975	12.025	Caribe - Cesar	LA GUAJIRA	URIBIA	62.3	-999	22.2	31.8	39.4	38.2
146	-71.925	12.025	Caribe - Cesar	LA GUAJIRA	URIBIA	61.3	-999	25.5	32.6	35.4	45.2
147	-71.875	12.025	Caribe - Cesar	LA GUAJIRA	URIBIA	-999	-999	15.7	29.9	35.5	53
148	-71.825	12.025	Caribe - Cesar	LA GUAJIRA	URIBIA	-999	-999	-999	47.2	37	48.1
149	-71.775	12.025	Caribe - Cesar	LA GUAJIRA	URIBIA	-999	-999	31.8	28.9	37.2	54.2
150	-71.725	12.025	Caribe - Cesar	LA GUAJIRA	URIBIA	-999	-999	12.5	28.4	36.2	53.8
151	-71.675	12.025	Caribe - Cesar	LA GUAJIRA	URIBIA	-999	-999	23.5	25.9	44.8	62.3
152	-71.625	12.025	Caribe - Cesar	LA GUAJIRA	URIBIA	-999	-999	-999	-999	-999	62.2
153	-71.575	12.025	Caribe - Cesar	LA GUAJIRA	URIBIA	58.3	41	-999	-999	-999	61.9
154	-71.525	12.025	Caribe - Cesar	LA GUAJIRA	URIBIA	49.5	41	-999	-999	-999	60.1
155	-71.475	12.025	Caribe - Cesar	LA GUAJIRA	URIBIA	49.1	40.1	-999	-999	-999	60.1
156	-71.425	12.025	Caribe - Cesar	LA GUAJIRA	URIBIA	49.7	-999	-999	-999	-999	59.8
157	-71.375	12.025	Caribe - Cesar	LA GUAJIRA	URIBIA	50.5	47.6	-999	-999	-999	60.7
158	-71.325	12.025	Caribe - Cesar	LA GUAJIRA	URIBIA	60.4	41	-999	-999	-999	56.8
159	-71.275	12.025	Caribe - Cesar	LA GUAJIRA	URIBIA	59.8	66.5	-999	-999	-999	58
160	-71.225	12.025	Caribe - Cesar	LA GUAJIRA	URIBIA	54.5	14.7	-999	-999	-999	58.4
161	-71.175	12.025	Caribe - Cesar	LA GUAJIRA	URIBIA	51.9	53.4	-999	60.6	42.8	57
162	-71.125	12.025	Caribe - Cesar	LA GUAJIRA	URIBIA	52.6	58.8	56.2	-999	-999	56.8
163	-72.225	11.975	Caribe - Cesar	LA GUAJIRA	URIBIA	52.1	59.7	24.6	26	59.6	42.9
164	-72.175	11.975	Caribe - Cesar	LA GUAJIRA	URIBIA	55	50.5	19.2	28.3	55.6	36.8
165	-72.125	11.975	Caribe - Cesar	LA GUAJIRA	URIBIA	52.7	34.6	17.5	30	53.6	39.4
166	-72.075	11.975	Caribe - Cesar	LA GUAJIRA	URIBIA	39.3	-999	26.4	28.7	49.8	38.5
167	-72.025	11.975	Caribe - Cesar	LA GUAJIRA	URIBIA	61.6	-999	18.4	24.7	50.8	45.8
168	-71.975	11.975	Caribe - Cesar	LA GUAJIRA	URIBIA	-999	-999	26.9	31.6	51.7	34.7
169	-71.925	11.975	Caribe - Cesar	LA GUAJIRA	URIBIA	-999	70.7	28.2	31.6	48.8	38.1
170	-71.875	11.975	Caribe - Cesar	LA GUAJIRA	URIBIA	-999	73.4	29.2	32.6	44.2	48.8
171	-71.825	11.975	Caribe - Cesar	LA GUAJIRA	URIBIA	-999	69.6	21.5	31.6	42	48.4
172	-71.775	11.975	Caribe - Cesar	LA GUAJIRA	URIBIA	-999	82.5	20.3	31.7	42.1	55
173	-71.725	11.975	Caribe - Cesar	LA GUAJIRA	URIBIA	-999	-999	16	30.3	37.8	54.1
174	-71.675	11.975	Caribe - Cesar	LA GUAJIRA	URIBIA	-999	-999	13.3	30	41.1	47.8
175	-71.625	11.975	Caribe - Cesar	LA GUAJIRA	URIBIA	52.7	62.9	20.2	31.8	44.9	51.1
176	-71.575	11.975	Caribe - Cesar	LA GUAJIRA	URIBIA	60	52.4	-999	-999	-999	55
177	-71.525	11.975	Caribe - Cesar	LA GUAJIRA	URIBIA	52.8	40.1	-999	-999	-999	62
178	-71.475	11.975	Caribe - Cesar	LA GUAJIRA	URIBIA	54.8	40.1	-999	-999	-999	60.2
179	-71.425	11.975	Caribe - Cesar	LA GUAJIRA	URIBIA	49.6	28.3	-999	-999	-999	65.8
180	-71.375	11.975	Caribe - Cesar	LA GUAJIRA	URIBIA	53.7	-999	-999	-999	-999	66.6
181	-71.325	11.975	Caribe - Cesar	LA GUAJIRA	URIBIA	52	40.1	-999	-999	-999	62.5
182	-71.275	11.975	Caribe - Cesar	LA GUAJIRA	URIBIA	60.7	40.1	-999	-999	-999	60.5
183	-71.225	11.975	Caribe - Cesar	LA GUAJIRA	URIBIA	59.4	51.9	76	-999	-999	60.1
184	-71.175	11.975	Caribe - Cesar	LA GUAJIRA	URIBIA	60.1	63.2	46.6	35.9	46.8	53.7
185	-72.225	11.925	Caribe - Cesar	LA GUAJIRA	URIBIA	56	46.9	27.1	21.7	58.3	44.9
186	-72.175	11.925	Caribe - Cesar	LA GUAJIRA	URIBIA	56.9	37.1	20.6	23.4	54.5	41.2
187	-72.125	11.925	Caribe - Cesar	LA GUAJIRA	URIBIA	62.7	-999	19.3	25.5	53.2	36.2
188	-72.075	11.925	Caribe - Cesar	LA GUAJIRA	URIBIA	61.3	-999	27.3	27.7	50.6	43.5
189	-72.025	11.925	Caribe - Cesar	LA GUAJIRA	URIBIA	-999	-999	23.9	22.5	48.8	40.6
190	-71.975	11.925	Caribe - Cesar	LA GUAJIRA	URIBIA	-999	-999	31.6	28.3	52.7	38.9
191	-71.925	11.925	Caribe - Cesar	LA GUAJIRA	URIBIA	-999	70.7	31.9	29.6	49.3	36.6
192	-71.875	11.925	Caribe - Cesar	LA GUAJIRA	URIBIA	-999	77.2	32.7	30.5	44.3	48.6
193	-71.825	11.925	Caribe - Cesar	LA GUAJIRA	URIBIA	-999	74.3	30.4	30	40	46.2
194	-71.775	11.925	Caribe - Cesar	LA GUAJIRA	URIBIA	-999	81.7	20	29.1	40	55.2
195	-71.725	11.925	Caribe - Cesar	LA GUAJIRA	URIBIA	60.7	57.1	18.9	28.5	35.3	50.6
196	-71.675	11.925	Caribe - Cesar	LA GUAJIRA	URIBIA	63.2	40.1	17.4	28.4	40.5	55.3
197	-71.625	11.925	Caribe - Cesar	LA GUAJIRA	URIBIA	61.4	40.1	16.4	30.8	41.1	55.6
198	-71.575	11.925	Caribe - Cesar	LA GUAJIRA	URIBIA	55.9	72.1	-999	-999	-999	68
199	-71.525	11.925	Caribe - Cesar	LA GUAJIRA	URIBIA	50.1	52.4	-999	-999	-999	58.9
200	-71.475	11.925	Caribe - Cesar	LA GUAJIRA	URIBIA	52.8	24.2	-999	-999	-999	60.1
201	-71.425	11.925	Caribe - Cesar	LA GUAJIRA	URIBIA	52.5	53.6	-999	-999	-999	61.1
202	-71.375	11.925	Caribe - Cesar	LA GUAJIRA	URIBIA	52.1	-999	-999	-999	-999	61.6
203	-71.325	11.925	Caribe - Cesar	LA GUAJIRA	URIBIA	51.4	52.4	-999	-999	-999	65.2
204	-71.275	11.925	Caribe - Cesar	LA GUAJIRA	URIBIA	56.8	57.3	-999	-999	-999	54.5
205	-72.325	11.875	Caribe - Cesar	LA GUAJIRA	URIBIA	62.2	52.2	22.6	20	59	42.9
206	-72.275	11.875	Caribe - Cesar	LA GUAJIRA	URIBIA	60.2	54.3	22.5	20.7	60.8	34.3
207	-72.225	11.875	Caribe - Cesar	LA GUAJIRA	URIBIA	69.9	-999	19.3	24.5	61.8	35.4
208	-72.175	11.875	Caribe - Cesar	LA GUAJIRA	URIBIA	65.5	-999	19.5	22.6	58.8	32.3
209	-72.125	11.875	Caribe - Cesar	LA GUAJIRA	URIBIA	61.6	-999	22.4	24.7	61	43.3
210	-72.075	11.875	Caribe - Cesar	LA GUAJIRA	URIBIA	48.5	-999	34.6	24.8	56.9	44.5
211	-72.025	11.875	Caribe - Cesar	LA GUAJIRA	URIBIA	61.4	-999	26.5	27.3	51	38.6
212	-71.975	11.875	Caribe - Cesar	LA GUAJIRA	URIBIA	-999	-999	34.4	27.1	48.4	46.3
213	-71.925	11.875	Caribe - Cesar	LA GUAJIRA	URIBIA	-999	-999	31	28.5	45.8	61.6
214	-71.875	11.875	Caribe - Cesar	LA GUAJIRA	URIBIA	-999	-999	31.2	23	45.3	60.3
215	-71.825	11.875	Caribe - Cesar	LA GUAJIRA	URIBIA	-999	-999	27.6	23.9	37.7	56.6
216	-71.775	11.875	Caribe - Cesar	LA GUAJIRA	URIBIA	-999	-999	31.1	27	36.6	55.9
217	-71.725	11.875	Caribe - Cesar	LA GUAJIRA	URIBIA	61.2	62.5	25.7	25.4	34.4	54.4
218	-71.675	11.875	Caribe - Cesar	LA GUAJIRA	URIBIA	63.3	-999	20.2	26.3	35.4	52.4
219	-71.625	11.875	Caribe - Cesar	LA GUAJIRA	URIBIA	60.9	52.4	21.4	28	35.7	55.6
220	-71.575	11.875	Caribe - Cesar	LA GUAJIRA	URIBIA	66.4	-999	-999	-999	-999	55
221	-71.525	11.875	Caribe - Cesar	LA GUAJIRA	URIBIA	61.3	-999	-999	-999	-999	65.1
222	-71.475	11.875	Caribe - Cesar	LA GUAJIRA	URIBIA	-999	-999	-999	-999	-999	61.3
223	-71.425	11.875	Caribe - Cesar	LA GUAJIRA	URIBIA	-999	-999	-999	-999	-999	66
224	-71.375	11.875	Caribe - Cesar	LA GUAJIRA	URIBIA	43.9	40.1	-999	-999	-999	61.3
225	-71.325	11.875	Caribe - Cesar	LA GUAJIRA	URIBIA	51.9	60.2	40.2	61.4	45.5	61.9
226	-72.375	11.825	Caribe - Cesar	LA GUAJIRA	MANAURE	60	88.6	47.6	21.5	60.5	49.5
227	-72.325	11.825	Caribe - Cesar	LA GUAJIRA	URIBIA	59	66.6	22.8	18.2	61.6	37.2
228	-72.275	11.825	Caribe - Cesar	LA GUAJIRA	URIBIA	76.3	-999	21	16.5	63.2	31.2
229	-72.225	11.825	Caribe - Cesar	LA GUAJIRA	URIBIA	66.1	-999	31.2	17.2	62.7	45.7
230	-72.175	11.825	Caribe - Cesar	LA GUAJIRA	URIBIA	66.1	-999	29.5	18.4	61.1	42.4
231	-72.125	11.825	Caribe - Cesar	LA GUAJIRA	URIBIA	66.1	-999	31	21.2	60.2	42.5
232	-72.075	11.825	Caribe - Cesar	LA GUAJIRA	URIBIA	66.8	-999	27.1	21.1	51.3	37.8
